,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,lenght_of_names,Model
3389,3389,Audi A6 2.0 TDI Design Edition,Kolkata,2012,27090,Diesel,Automatic,First,18.53 kmpl,1968 CC,187.74 bhp,5.0,,16.5,Audi,6,A6 2.0
3390,3390,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2015,29500,Diesel,Automatic,First,15.97 kmpl,2993 CC,258 bhp,7.0,,43.0,BMW,10,X5 2014-2019
3391,3391,Hyundai i10 Sportz Option,Pune,2013,45000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.55,Hyundai,4,i10 Sportz
3392,3392,Hyundai i20 1.2 Asta Option,Hyderabad,2018,11691,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,8.9,Hyundai,5,i20 1.2
3393,3393,Skoda Octavia L and K 1.9 TDI MT,Hyderabad,2006,121000,Diesel,Manual,Second,16.4 kmpl,1896 CC,90 bhp,5.0,,2.5,Skoda,8,Octavia L
3394,3394,Hyundai Verna Transform SX VGT CRDi,Hyderabad,2010,118077,Diesel,Manual,First,16.2 kmpl,1493 CC,110 bhp,5.0,,3.85,Hyundai,6,Verna Transform
3395,3395,Hyundai Verna 1.6 SX VTVT (O) AT,Chennai,2012,36300,Petrol,Automatic,Third,17.1 kmpl,1591 CC,121.4 bhp,5.0,,7.5,Hyundai,7,Verna 1.6
3396,3396,Hyundai Getz GVS,Mumbai,2005,90000,Petrol,Manual,Second,15.3 kmpl,1341 CC,61 bhp,5.0,,1.8,Hyundai,3,Getz
3397,3397,Ford Figo Diesel EXI,Chennai,2010,78000,Diesel,Manual,First,20.0 kmpl,1399 CC,68 bhp,5.0,,2.25,Ford,4,Figo Diesel
3398,3398,Audi A6 2011-2015 35 TDI Technology,Mumbai,2015,42000,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5.0,,24.25,Audi,6,A6 2011-2015
3399,3399,Volkswagen Polo 1.2 MPI Highline,Mumbai,2015,27000,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,5.0,,4.35,Volkswagen,5,Polo 1.2
3400,3400,BMW X1 sDrive20d,Kolkata,2012,22000,Diesel,Automatic,First,17.05 kmpl,1995 CC,184 bhp,5.0,,11.5,BMW,3,X1
3401,3401,Honda City i VTEC SV,Kolkata,2014,49000,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,,4.75,Honda,5,City i
3402,3402,Hyundai i20 Sportz Option Diesel,Hyderabad,2012,42600,Diesel,Manual,First,23.0 kmpl,1396 CC,90 bhp,5.0,,4.99,Hyundai,5,i20 Sportz
3403,3403,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,12794,Petrol,Automatic,First,19.0 kmpl,1199 CC,88.7 bhp,5.0,,9.15,Honda,7,Jazz 1.2
3404,3404,Maruti Swift 1.3 VXi,Jaipur,2006,125000,Petrol,Manual,Fourth & Above,16.1 kmpl,,,,,2.35,Maruti,4,Swift 1.3
3405,3405,Honda CR-V 2.4 AT,Hyderabad,2014,88046,Petrol,Automatic,First,10.1 kmpl,2354 CC,152 bhp,5.0,,13.99,Honda,4,CR-V 2.4
3406,3406,Mercedes-Benz A Class A180 CDI,Bangalore,2014,8000,Diesel,Automatic,Second,20.0 kmpl,2143 CC,107.3 bhp,5.0,,19.75,Mercedes-Benz,5,A Class
3407,3407,Mahindra XUV500 AT W10 AWD,Coimbatore,2018,82739,Diesel,Automatic,First,16.0 kmpl,2179 CC,140 bhp,7.0,,16.77,Mahindra,5,XUV500 AT
3408,3408,Mahindra Bolero SLX 2WD,Bangalore,2006,193000,Diesel,Manual,Third,13.6 kmpl,2523 CC,63 bhp,7.0,,2.5,Mahindra,4,Bolero SLX
3409,3409,Renault Scala RxL AT,Mumbai,2013,7000,Petrol,Automatic,First,17.97 kmpl,1498 CC,99.6 bhp,5.0,,3.65,Renault,4,Scala RxL
3410,3410,Land Rover Freelander 2 HSE SD4,Ahmedabad,2012,60000,Diesel,Automatic,Second,12.35 kmpl,2179 CC,187.74 bhp,5.0,,23.5,Land,6,Rover Freelander
3411,3411,Maruti Alto 800 VXI,Pune,2017,38000,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5.0,,3.11,Maruti,4,Alto 800
3412,3412,Toyota Etios G,Kochi,2013,56344,Petrol,Manual,First,17.6 kmpl,1496 CC,88.73 bhp,5.0,,4.57,Toyota,3,Etios
3413,3413,Hyundai i20 Sportz Option,Mumbai,2014,17858,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5.0,,5.32,Hyundai,4,i20 Sportz
3414,3414,Hyundai i10 Sportz,Hyderabad,2012,53000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.2,Hyundai,3,i10
3415,3415,Maruti Swift VDI BSIV,Kochi,2016,67906,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5.0,,5.63,Maruti,4,Swift VDI
3416,3416,Hyundai EON Magna Plus,Hyderabad,2015,19000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,3.0,Hyundai,4,EON Magna
3417,3417,BMW 3 Series 320d,Mumbai,2010,67000,Diesel,Automatic,Second,22.69 kmpl,1995 CC,190 bhp,5.0,47.87 Lakh,9.25,BMW,4,3 Series
3418,3418,Tata Indigo XL Classic Dicor,Delhi,2011,80000,Diesel,Manual,First,23.57 kmpl,1396 CC,70 bhp,5.0,,1.2,Tata,5,Indigo XL
3419,3419,Maruti Alto 800 LXI,Delhi,2015,61000,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5.0,,2.15,Maruti,4,Alto 800
3420,3420,Volkswagen Polo Diesel Highline 1.2L,Pune,2010,39000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,3.05,Volkswagen,5,Polo Diesel
3421,3421,Toyota Corolla Altis VL AT,Ahmedabad,2014,59000,Petrol,Automatic,First,14.28 kmpl,1798 CC,138.03 bhp,5.0,,11.5,Toyota,5,Corolla Altis
3422,3422,Hyundai Santro Xing GLS,Hyderabad,2008,80931,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5.0,,2.3,Hyundai,4,Santro Xing
3423,3423,Maruti Swift ZXI,Kolkata,2016,34000,Petrol,Manual,First,20.4 kmpl,1197 CC,81.80 bhp,5.0,,4.95,Maruti,3,Swift
3424,3424,Renault Scala Diesel RxL,Hyderabad,2013,130000,Diesel,Manual,First,21.64 kmpl,1461 CC,84.8 bhp,5.0,,4.75,Renault,4,Scala Diesel
3425,3425,Maruti Vitara Brezza ZDi Plus,Coimbatore,2018,52380,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,12.47 Lakh,10.15,Maruti,5,Vitara Brezza
3426,3426,Nissan Micra XV,Kolkata,2011,44000,Petrol,Manual,First,18.06 kmpl,1198 CC,75 bhp,5.0,,2.65,Nissan,3,Micra
3427,3427,Ford Figo Diesel EXI,Hyderabad,2015,84000,Diesel,Manual,First,20.0 kmpl,1399 CC,68.05 bhp,5.0,,3.8,Ford,4,Figo Diesel
3428,3428,Honda CR-V 2.0 AT,Kochi,2017,41697,Petrol,Automatic,First,13.1 kmpl,1997 CC,141.1 bhp,5.0,,16.68,Honda,4,CR-V 2.0
3429,3429,Nissan Terrano XV 110 PS,Pune,2014,163000,Diesel,Manual,First,19.01 kmpl,1461 CC,108.5 bhp,5.0,,5.0,Nissan,5,Terrano XV
3430,3430,Toyota Etios Liva 1.2 G,Chennai,2011,42000,Petrol,Manual,Second,17.71 kmpl,1197 CC,78.9 bhp,5.0,6.51 Lakh,3.75,Toyota,5,Etios Liva
3431,3431,Hyundai i20 Asta 1.4 CRDi,Jaipur,2013,129000,Diesel,Manual,Third,21.27 kmpl,1396 CC,88.76 bhp,5.0,,4.11,Hyundai,5,i20 Asta
3432,3432,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2015,32200,Petrol,Manual,Second,18.16 kmpl,1196 CC,86.8 bhp,5.0,,4.25,Ford,6,Figo Aspire
3433,3433,Mitsubishi Pajero 2.8 GLX CRZ,Mumbai,2004,129000,Diesel,Manual,First,10.5 kmpl,2835 CC,107.2 bhp,6.0,,3.45,Mitsubishi,5,Pajero 2.8
3434,3434,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,40000,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,5.0,,22.5,Audi,8,A4 2.0
3435,3435,Toyota Innova 2.0 E,Delhi,2006,150000,Petrol,Manual,First,12.4 kmpl,1998 CC,132 bhp,8.0,,4.5,Toyota,4,Innova 2.0
3436,3436,Chevrolet Aveo U-VA 1.2 LS,Jaipur,2007,140000,Petrol,Manual,First,15.26 kmpl,1150 CC,74.9 bhp,5.0,,0.9,Chevrolet,5,Aveo U-VA
3437,3437,Hyundai Getz GLS,Hyderabad,2006,63181,Petrol,Manual,First,15.3 kmpl,1341 CC,83 bhp,5.0,,1.85,Hyundai,3,Getz
3438,3438,Honda Amaze S i-Dtech,Kolkata,2013,39575,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,3.25,Honda,4,Amaze S
3439,3439,Maruti Swift VDI BSIV W ABS,Pune,2010,63600,Diesel,Manual,Second,17.8 kmpl,1248 CC,null bhp,5.0,,3.1,Maruti,6,Swift VDI
3440,3440,Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2014,70374,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,7.34,Ford,7,Ecosport 1.5
3441,3441,Volkswagen CrossPolo 1.5 TDI,Kolkata,2015,26256,Diesel,Manual,First,20.14 kmpl,1498 CC,88.5 bhp,5.0,,4.25,Volkswagen,4,CrossPolo 1.5
3442,3442,Hyundai Elite i20 Petrol Sportz,Delhi,2016,13460,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,,6.45,Hyundai,5,Elite i20
3443,3443,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2011,122000,Diesel,Manual,Second,12.8 kmpl,2494 CC,102 bhp,8.0,,10.75,Toyota,6,Innova 2.5
3444,3444,Mercedes-Benz M-Class ML 250 CDI,Kolkata,2015,58589,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,5.0,,27.75,Mercedes-Benz,5,M-Class ML
3445,3445,Maruti Wagon R LX BSIII,Jaipur,2005,115000,Petrol,Manual,Second,17.3 kmpl,1061 CC,64 bhp,5.0,,0.99,Maruti,5,Wagon R
3446,3446,Ford Endeavour 2.2 Trend AT 4X2,Pune,2016,75000,Diesel,Automatic,First,12.62 kmpl,2198 CC,158 bhp,7.0,,24.0,Ford,6,Endeavour 2.2
3447,3447,Hyundai Elite i20 Petrol Sportz,Jaipur,2016,30292,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,,6.1,Hyundai,5,Elite i20
3448,3448,Honda WRV i-VTEC VX,Ahmedabad,2017,32248,Petrol,Manual,First,17.5 kmpl,1199 CC,88.7 bhp,5.0,10.32 Lakh,8.25,Honda,4,WRV i-VTEC
3449,3449,Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,74000,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,4.65,Volkswagen,5,Polo Petrol
3450,3450,Honda CR-V 2.0L 2WD MT,Mumbai,2014,56100,Petrol,Manual,First,13.7 kmpl,1997 CC,153.86 bhp,5.0,,9.75,Honda,5,CR-V 2.0L
3451,3451,Hyundai Grand i10 1.2 Kappa Asta,Bangalore,2014,61325,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,8.1 Lakh,4.4,Hyundai,6,Grand i10
3452,3452,Maruti Swift Dzire VXI,Kolkata,2014,33000,Petrol,Manual,First,19.1 kmpl,1197 CC,85.8 bhp,5.0,,3.99,Maruti,4,Swift Dzire
3453,3453,BMW 5 Series 2003-2012 530d,Coimbatore,2016,18090,Diesel,Automatic,First,16.2 kmpl,2993 CC,258 bhp,5.0,,45.73,BMW,5,5 Series
3454,3454,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,71390,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,5.27,Ford,6,Ecosport 1.5
3455,3455,Maruti Wagon R LXI CNG,Mumbai,2014,41000,CNG,Manual,First,26.2 km/kg,998 CC,58.2 bhp,5.0,,3.5,Maruti,5,Wagon R
3456,3456,Honda City i DTec V,Ahmedabad,2016,67000,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,7.25,Honda,5,City i
3457,3457,Tata Indigo LS,Chennai,2008,99000,Diesel,Manual,Second,17.0 kmpl,1405 CC,70 bhp,5.0,,1.6,Tata,3,Indigo
3458,3458,Renault Duster 110PS Diesel RxL,Pune,2014,142000,Diesel,Manual,Second,19.01 kmpl,1461 CC,108.45 bhp,5.0,,6.0,Renault,5,Duster 110PS
3459,3459,Hyundai i10 Sportz,Chennai,2010,26966,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.0,Hyundai,3,i10
3460,3460,Honda Jazz 1.2 SV i VTEC,Mumbai,2015,27628,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5.0,,4.95,Honda,6,Jazz 1.2
3461,3461,Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,Diesel,Manual,First,23.65 kmpl,1248 CC,88.5 bhp,5.0,,8.99,Maruti,7,SX4 S
3462,3462,Honda Accord VTi-L MT,Mumbai,2007,86000,Petrol,Manual,Third,11.9 kmpl,2354 CC,144 bhp,5.0,,1.85,Honda,4,Accord VTi-L
3463,3463,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,26981,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,6.16,Volkswagen,5,Polo Petrol
3464,3464,Maruti Ritz VDi,Hyderabad,2010,110471,Diesel,Manual,First,21.1 kmpl,1248 CC,73.9 bhp,5.0,,3.5,Maruti,3,Ritz
3465,3465,Honda Amaze S Petrol,Jaipur,2014,69000,Petrol,Manual,First,19.5 kmpl,1199 CC,88.76 bhp,5.0,7.52 Lakh,4.5,Honda,4,Amaze S
3466,3466,Hyundai i20 1.2 Asta Option,Hyderabad,2017,12000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,7.75,Hyundai,5,i20 1.2
3467,3467,Renault Duster 85PS Diesel RxL,Hyderabad,2014,77500,Diesel,Manual,First,20.45 kmpl,1461 CC,83.8 bhp,5.0,,6.6,Renault,5,Duster 85PS
3468,3468,Hyundai Grand i10 Magna,Kochi,2014,48031,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,4.98,Hyundai,4,Grand i10
3469,3469,BMW 3 Series 320d Highline,Chennai,2008,170000,Diesel,Automatic,Third,16.07 kmpl,1995 CC,181 bhp,5.0,,9.75,BMW,5,3 Series
3470,3470,Ford Ecosport 1.5 DV5 MT Trend,Mumbai,2014,69565,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,5.55,Ford,6,Ecosport 1.5
3471,3471,Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,Diesel,Automatic,First,21.5 kmpl,1498 CC,108.5 bhp,5.0,15.68 Lakh,10.3,Volkswagen,6,Vento 1.5
3472,3472,Honda Accord 2.4 AT,Chennai,2011,85000,Petrol,Automatic,Second,11.7 kmpl,2354 CC,177.6 bhp,5.0,,7.5,Honda,4,Accord 2.4
3473,3473,Chevrolet Aveo 1.4,Hyderabad,2008,55902,Petrol,Manual,First,14.49 kmpl,1399 CC,92.7 bhp,5.0,,1.8,Chevrolet,3,Aveo
3474,3474,Volkswagen Polo 1.2 MPI Highline Plus,Hyderabad,2017,18500,Petrol,Manual,First,16.2 kmpl,1199 CC,74 bhp,5.0,,6.25,Volkswagen,6,Polo 1.2
3475,3475,Mahindra Xylo D4 BS III,Hyderabad,2015,129750,Diesel,Manual,Second,14.95 kmpl,2489 CC,93.7 bhp,7.0,,6.8,Mahindra,5,Xylo D4
3476,3476,Hyundai i10 Magna AT,Hyderabad,2009,50902,Petrol,Automatic,First,19.2 kmpl,1197 CC,80 bhp,5.0,,3.0,Hyundai,4,i10 Magna
3477,3477,Mahindra XUV500 W8 4WD,Coimbatore,2015,84725,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,11.6,Mahindra,4,XUV500 W8
3478,3478,Hyundai Elantra CRDi SX,Mumbai,2013,40000,Diesel,Manual,Second,22.7 kmpl,1582 CC,126.24 bhp,5.0,,6.95,Hyundai,4,Elantra CRDi
3479,3479,Volkswagen Passat 1.8 TSI MT,Mumbai,2010,60000,Petrol,Manual,Third,14.3 kmpl,1798 CC,160 bhp,5.0,,3.5,Volkswagen,5,Passat 1.8
3480,3480,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2014,33496,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,7.45 Lakh,5.5,Hyundai,6,Grand i10
3481,3481,Hyundai i20 Asta Option 1.2,Mumbai,2015,25000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,5.65,Hyundai,5,i20 Asta
3482,3482,Chevrolet Enjoy TCDi LS 8 Seater,Ahmedabad,2013,71000,Diesel,Manual,First,18.2 kmpl,1248 CC,73.8 bhp,8.0,,3.25,Chevrolet,6,Enjoy TCDi
3483,3483,Skoda Rapid 1.6 MPI AT Ambition Plus Alloy,Coimbatore,2015,20826,Petrol,Automatic,First,14.3 kmpl,1598 CC,103.6 bhp,5.0,,7.72,Skoda,8,Rapid 1.6
3484,3484,Hyundai Creta 1.6 CRDi SX,Pune,2016,42244,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,,12.0,Hyundai,5,Creta 1.6
3485,3485,Chevrolet Beat Diesel PS,Jaipur,2013,98598,Diesel,Manual,First,25.44 kmpl,936 CC,57.6 bhp,5.0,,1.55,Chevrolet,4,Beat Diesel
3486,3486,Toyota Fortuner 3.0 Diesel,Delhi,2011,62100,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,7.0,,10.75,Toyota,4,Fortuner 3.0
3487,3487,Hyundai i20 Sportz Option 1.2,Coimbatore,2016,44238,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,6.72,Hyundai,5,i20 Sportz
3488,3488,Audi Q7 3.0 TDI quattro,Coimbatore,2012,91743,Diesel,Automatic,First,12.07 kmpl,2967 CC,241.4 bhp,7.0,,28.55,Audi,5,Q7 3.0
3489,3489,Porsche Panamera Diesel,Bangalore,2013,19828,Diesel,Automatic,Second,17.85 kmpl,2967 CC,300 bhp,4.0,,75.0,Porsche,3,Panamera
3490,3490,Honda City i VTEC VX,Hyderabad,2016,36891,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,,10.49,Honda,5,City i
3491,3491,Mahindra Quanto C4,Hyderabad,2012,90049,Diesel,Manual,First,17.21 kmpl,1493 CC,100 bhp,7.0,,3.8,Mahindra,3,Quanto
3492,3492,Audi A4 2.0 TDI Multitronic,Ahmedabad,2012,74002,Diesel,Automatic,First,16.55 kmpl,1968 CC,140 bhp,5.0,,18.5,Audi,5,A4 2.0
3493,3493,Hyundai Sonata Transform 2.4 GDi AT,Kolkata,2013,41000,Petrol,Automatic,First,12.37 kmpl,2359 CC,198.25 bhp,5.0,,6.0,Hyundai,6,Sonata Transform
3494,3494,Hyundai Verna 1.6 SX,Hyderabad,2012,83678,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5.0,,5.5,Hyundai,4,Verna 1.6
3495,3495,Maruti Wagon R LXI BS IV,Pune,2010,91000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.3,Maruti,6,Wagon R
3496,3496,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,Diesel,Manual,First,24.52 kmpl,1248 CC,88.5 bhp,7.0,,8.7,Maruti,5,Ertiga SHVS
3497,3497,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,Diesel,Manual,First,24.4 kmpl,1120 CC,71.01 bhp,5.0,,4.95,Hyundai,6,Xcent 1.1
3498,3498,Maruti Swift VDI,Jaipur,2012,80000,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,4.25,Maruti,3,Swift
3499,3499,Mahindra XUV500 W6 2WD,Kochi,2017,41290,Diesel,Manual,Second,16.0 kmpl,2179 CC,140 bhp,7.0,,10.94,Mahindra,4,XUV500 W6
3500,3500,BMW 5 Series 520d Luxury Line,Delhi,2013,65000,Diesel,Automatic,First,22.48 kmpl,1995 CC,190 bhp,5.0,67.87 Lakh,21.26,BMW,6,5 Series
3501,3501,Toyota Corolla Altis 1.8 G,Bangalore,2016,16471,Petrol,Manual,Second,14.28 kmpl,1798 CC,138.03 bhp,5.0,20.48 Lakh,11.5,Toyota,5,Corolla Altis
3502,3502,Hyundai i20 Asta 1.4 CRDi,Pune,2015,54339,Diesel,Manual,Second,22.54 kmpl,1396 CC,88.73 bhp,5.0,,6.0,Hyundai,5,i20 Asta
3503,3503,Mahindra KUV 100 mFALCON G80 K2,Hyderabad,2016,24025,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,,4.1,Mahindra,6,KUV 100
3504,3504,Maruti Alto 800 2016-2019 LXI,Kolkata,2013,24027,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5.0,,2.01,Maruti,5,Alto 800
3505,3505,Fiat Punto EVO 1.2 Emotion,Hyderabad,2010,59270,Petrol,Manual,First,15.7 kmpl,1172 CC,67 bhp,5.0,,2.6,Fiat,5,Punto EVO
3506,3506,Maruti Wagon R VXI BS IV,Kolkata,2012,40000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.35,Maruti,6,Wagon R
3507,3507,Mitsubishi Pajero 4X4 LHD,Bangalore,2012,155566,Diesel,Manual,Second,9.5 kmpl,2835 CC,118.6 bhp,6.0,,9.15,Mitsubishi,4,Pajero 4X4
3508,3508,Honda Brio EX MT,Chennai,2013,42320,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5.0,,2.9,Honda,4,Brio EX
3509,3509,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2017,24153,Diesel,Manual,Second,22.54 kmpl,1396 CC,88.73 bhp,5.0,,9.18,Hyundai,6,i20 Asta
3510,3510,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,27000,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5.0,,11.45,Hyundai,7,Creta 1.6
3511,3511,Maruti Alto Green LXi (CNG),Hyderabad,2012,92000,CNG,Manual,Second,26.83 km/kg,796 CC,38.4 bhp,5.0,,2.1,Maruti,5,Alto Green
3512,3512,Honda Amaze S i-VTEC,Kochi,2017,61795,Petrol,Manual,First,17.8 kmpl,1198 CC,86.7 bhp,5.0,,5.53,Honda,4,Amaze S
3513,3513,Mahindra KUV 100 mFALCON G80 K6 Plus,Chennai,2016,13500,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,,3.75,Mahindra,7,KUV 100
3514,3514,Honda City i-VTEC CVT VX,Pune,2018,4500,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,15.17 Lakh,12.5,Honda,5,City i-VTEC
3515,3515,Mahindra XUV500 AT W10 FWD,Mumbai,2017,23000,Diesel,Automatic,First,16.0 kmpl,2179 CC,140 bhp,7.0,,15.5,Mahindra,5,XUV500 AT
3516,3516,Hyundai Santro GLS I - Euro I,Pune,2011,65400,Petrol,Manual,First,0.0 kmpl,1086 CC,null bhp,5.0,,2.1,Hyundai,7,Santro GLS
3517,3517,Mercedes-Benz New C-Class 220 CDI AT,Mumbai,2013,80578,Diesel,Automatic,Second,14.84 kmpl,2143 CC,170 bhp,5.0,,14.5,Mercedes-Benz,6,New C-Class
3518,3518,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,42646,Diesel,Automatic,First,19.6 kmpl,1461 CC,108.45 bhp,5.0,15.05 Lakh,12.46,Renault,6,Duster 110PS
3519,3519,Volkswagen Polo 1.2 MPI Comfortline,Bangalore,2014,30000,Petrol,Manual,Second,16.47 kmpl,1198 CC,74 bhp,5.0,,5.25,Volkswagen,5,Polo 1.2
3520,3520,BMW 5 Series 520d Sedan,Delhi,2012,90000,Diesel,Automatic,First,18.48 kmpl,,,,,14.5,BMW,5,5 Series
3521,3521,Mercedes-Benz S Class 2005 2013 S 350 CDI,Bangalore,2009,98000,Diesel,Automatic,Second,13.5 kmpl,2987 CC,282 bhp,5.0,,25.0,Mercedes-Benz,8,S Class
3522,3522,Hyundai Santro GLS II - Euro II,Kochi,2012,66400,Petrol,Manual,First,0.0 kmpl,,,,,2.66,Hyundai,7,Santro GLS
3523,3523,Jaguar XJ 3.0L Premium Luxury,Hyderabad,2012,50000,Diesel,Automatic,First,12.9 kmpl,2993 CC,271.23 bhp,4.0,,45.0,Jaguar,5,XJ 3.0L
3524,3524,Maruti Swift VDI,Jaipur,2015,63310,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,8.13 Lakh,5.1,Maruti,3,Swift
3525,3525,Honda Amaze S i-Dtech,Delhi,2014,66000,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,3.5,Honda,4,Amaze S
3526,3526,BMW 3 Series 320d Highline,Ahmedabad,2011,74000,Diesel,Automatic,Second,16.07 kmpl,1995 CC,181 bhp,5.0,,12.5,BMW,5,3 Series
3527,3527,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,Diesel,Manual,First,23.5 kmpl,1396 CC,88.7 bhp,5.0,,5.55,Hyundai,4,Verna 1.4
3528,3528,Toyota Fortuner 4x2 4 Speed AT,Delhi,2015,70000,Diesel,Automatic,First,11.5 kmpl,2982 CC,169 bhp,7.0,,19.48,Toyota,6,Fortuner 4x2
3529,3529,Maruti Swift VXI,Ahmedabad,2012,48772,Petrol,Manual,First,18.6 kmpl,1197 CC,85.8 bhp,5.0,,3.91,Maruti,3,Swift
3530,3530,Chevrolet Beat LS,Chennai,2010,66000,Petrol,Manual,First,18.6 kmpl,1199 CC,79.4 bhp,5.0,,2.19,Chevrolet,3,Beat
3531,3531,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,27417,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5.0,,6.89,Hyundai,6,Grand i10
3532,3532,Ford Figo Petrol ZXI,Coimbatore,2011,51593,Petrol,Manual,Second,15.6 kmpl,1196 CC,70 bhp,5.0,,3.47,Ford,4,Figo Petrol
3533,3533,Nissan Teana 230jM,Mumbai,2008,86340,Petrol,Automatic,Second,9.1 kmpl,2349 CC,null bhp,5.0,,3.25,Nissan,3,Teana
3534,3534,Maruti Swift VXI BSIII,Pune,2010,75000,Petrol,Manual,First,16.1 kmpl,1298 CC,88.2 bhp,5.0,,2.85,Maruti,4,Swift VXI
3535,3535,Audi A4 35 TDI Premium,Coimbatore,2016,39237,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,5.0,,25.64,Audi,5,A4 35
3536,3536,Honda City V MT,Kochi,2018,11966,Petrol,Manual,First,16.8 kmpl,1497 CC,116.3 bhp,5.0,,10.28,Honda,4,City V
3537,3537,Honda Jazz V,Hyderabad,2015,37000,Petrol,Manual,First,18.2 kmpl,1199 CC,88.7 bhp,5.0,8.79 Lakh,6.3,Honda,3,Jazz
